Target relationship: abs_chronotype_desync -> cluster
Model Formula: Formula(cluster ~ abs_chronotype_desync + age + patient_chronotype + sex + sri + (1|id))

                           mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd   ess_bulk  ess_tail  r_hat
abs_chronotype_desync[1] -0.134  0.042  -0.216   -0.056      0.000    0.000  15248.143  6242.181  1.000
abs_chronotype_desync[2] -0.050  0.041  -0.124    0.030      0.000    0.000  14856.925  6708.018  1.001
1|id[2, 2460]            -0.186  0.662  -1.456    1.043      0.005    0.008  15223.502  6405.604  1.001
1|id[2, 2461]             0.001  0.601  -1.142    1.132      0.005    0.008  17474.624  5742.040  1.001
1|id[2, 2462]            -0.300  0.729  -1.656    1.093      0.005    0.010  18317.681  5242.371  1.001
1|id[2, 2464]             0.455  0.656  -0.766    1.673      0.005    0.009  16500.371  6006.455  1.000
1|id[2, 2465]             0.213  0.727  -1.096    1.639      0.006    0.010  15937.000  5482.564  1.001
1|id[2, 2473]            -0.334  0.711  -1.662    1.018      0.006    0.009  15745.739  5609.315  1.001
1|id[2, 2486]            -0.130  0.769  -1.501    1.367      0.006    0.011  19411.153  5535.208  1.001
1|id[2, 2496]             0.989  0.590  -0.091    2.112      0.005    0.009  15627.626  5534.208  1.002
1|id[2, 2497]             0.932  0.588  -0.159    2.008      0.005    0.007  12044.363  5574.922  1.000
1|id[2, 2498]            -0.031  0.600  -1.213    1.051      0.005    0.008  16241.870  5502.199  1.001
1|id[2, 2499]             0.451  0.561  -0.610    1.484      0.004    0.007  16644.201  5635.915  1.000
1|id[2, 2502]             0.404  0.592  -0.698    1.500      0.005    0.008  16204.026  5944.383  1.001
1|id[2, 2504]             0.641  0.611  -0.510    1.775      0.005    0.008  12737.299  5581.265  1.001
1|id[2, 2505]            -0.347  0.706  -1.681    0.949      0.005    0.009  17576.716  5746.652  1.002
1|id[2, 2506]            -0.141  0.602  -1.242    1.025      0.005    0.008  16671.286  5900.291  1.001
1|id[2, 2510]             0.333  0.613  -0.745    1.537      0.005    0.007  17072.521  6173.665  1.001
1|id[2, 2511]             0.076  0.637  -1.174    1.247      0.005    0.008  16394.285  5882.195  1.001
1|id[2, 2513]            -0.348  0.616  -1.535    0.769      0.005    0.008  16353.182  5873.815  1.001
1|id[2, 2514]             0.664  0.591  -0.451    1.756      0.005    0.007  15108.459  6336.249  1.000
1|id[2, 2516]            -0.435  0.722  -1.804    0.917      0.006    0.011  16852.423  4956.995  1.000
1|id[2, 2518]             0.739  0.618  -0.414    1.918      0.005    0.008  15620.294  5676.329  1.002
1|id[2, 2521]             0.567  0.593  -0.532    1.715      0.005    0.009  16292.841  5533.029  1.001
1|id[2, 2524]             0.172  0.610  -0.975    1.332      0.005    0.009  16564.162  5539.322  1.001
1|id[2, 2529]             0.179  0.614  -0.931    1.366      0.005    0.008  18355.807  6289.985  1.000
1|id[2, 2533]             1.088  0.572   0.058    2.212      0.004    0.008  17153.756  5589.580  1.001
1|id[2, 2534]             0.239  0.627  -0.964    1.383      0.005    0.009  15492.600  4791.530  1.001
1|id[2, 2538]            -0.018  0.622  -1.213    1.123      0.005    0.008  16408.358  6025.704  1.001
1|id[2, 2539]             0.876  0.573  -0.253    1.917      0.004    0.007  16386.775  6622.324  1.001
1|id[2, 2540]            -0.208  0.639  -1.471    0.965      0.005    0.009  15218.660  5318.464  1.000
1|id[2, 2541]             0.511  0.546  -0.461    1.571      0.004    0.007  16017.233  6080.721  1.000
1|id[2, 2542]             0.933  0.585  -0.213    2.009      0.004    0.008  17097.552  4960.399  1.000
1|id[2, 2546]             0.920  0.567  -0.124    2.040      0.005    0.007  12742.329  6169.070  1.000
1|id[2, 2547]            -0.523  0.684  -1.863    0.725      0.005    0.009  17671.020  5071.390  1.001
1|id[2, 2548]            -0.053  0.606  -1.155    1.121      0.005    0.008  18118.204  5871.144  1.001
1|id[2, 2549]             0.558  0.620  -0.612    1.718      0.005    0.008  16915.719  5590.158  1.000
1|id[2, 2550]             0.830  0.650  -0.381    2.044      0.005    0.008  16956.175  5620.867  1.001
1|id[2, 2551]             0.313  0.659  -0.892    1.577      0.005    0.008  17977.669  5801.961  1.001
1|id[2, 2552]             0.368  0.742  -0.970    1.839      0.006    0.010  16823.827  5797.659  1.000
1|id[2, 2554]             0.331  0.587  -0.807    1.402      0.005    0.007  15074.102  5847.418  1.001
1|id[2, 2555]             0.375  0.653  -0.822    1.654      0.005    0.009  17901.206  5238.127  1.001
1|id[2, 2561]             0.502  0.572  -0.601    1.547      0.005    0.007  15276.365  6182.380  1.001
1|id[2, 2562]            -0.440  0.699  -1.770    0.885      0.005    0.009  17943.362  5597.482  1.001
1|id[2, 2563]             0.547  0.637  -0.637    1.738      0.005    0.008  15972.543  6587.458  1.000
1|id[2, 2564]            -0.346  0.640  -1.532    0.877      0.005    0.008  17475.078  5497.997  1.001
1|id[2, 2565]            -0.380  0.708  -1.656    0.978      0.006    0.010  14829.948  4919.861  1.000
1|id[2, 2566]            -0.292  0.635  -1.495    0.915      0.005    0.008  14904.022  5085.999  1.000
1|id[2, 2568]             0.370  0.585  -0.775    1.449      0.005    0.008  14719.513  5317.525  1.001
1|id[2, 2576]            -0.259  0.600  -1.394    0.861      0.004    0.008  18641.251  5391.409  1.002
1|id[2, 2577]             0.191  0.595  -0.941    1.308      0.005    0.007  15698.626  6539.273  1.000
1|id[2, 2584]            -0.646  0.671  -1.944    0.564      0.005    0.009  17481.913  5415.020  1.002
1|id[2, 2586]            -0.015  0.666  -1.276    1.199      0.006    0.009  14313.835  5950.231  1.000
1|id[2, 2587]             0.227  0.602  -0.909    1.329      0.005    0.008  16577.063  5979.093  1.000
1|id[2, 2588]             0.732  0.569  -0.369    1.773      0.004    0.007  16841.799  6269.450  1.001
1|id[2, 2589]             0.736  0.580  -0.348    1.808      0.005    0.008  16013.593  5846.092  1.001
1|id[2, 2590]            -0.668  0.653  -1.904    0.555      0.005    0.008  15548.524  5612.901  1.000
1|id[2, 2591]            -0.038  0.655  -1.230    1.210      0.005    0.008  15455.849  6211.057  1.001
1|id[2, 2592]            -0.548  0.672  -1.808    0.715      0.005    0.008  16290.254  5817.413  1.001
1|id[2, 2593]             0.032  0.689  -1.234    1.351      0.006    0.009  15629.660  5355.714  1.001
1|id[2, 2594]            -0.536  0.676  -1.816    0.709      0.005    0.009  17727.871  5932.571  1.001
1|id[2, 2595]             0.163  0.609  -0.992    1.288      0.005    0.008  17496.359  6070.369  1.001
1|id[2, 2597]            -0.107  0.652  -1.338    1.128      0.006    0.009  14138.951  5105.256  1.001
1|id[2, 2609]             0.084  0.577  -1.026    1.149      0.004    0.008  16978.698  5636.319  1.000
1|id[2, 2615]            -0.064  0.652  -1.317    1.097      0.005    0.008  16232.739  6051.165  1.000
1|id[2, 2616]            -0.115  0.744  -1.453    1.318      0.007    0.011  13020.648  5286.605  1.001
1|id[2, 2617]            -0.012  0.657  -1.233    1.207      0.005    0.009  16588.634  5143.196  1.000
1|id[2, 2618]             0.415  0.640  -0.781    1.624      0.005    0.008  14758.037  5736.764  1.001
1|id[2, 2619]            -0.422  0.688  -1.727    0.873      0.005    0.008  16827.309  5967.176  1.001
1|id[2, 2620]            -0.355  0.606  -1.487    0.784      0.005    0.008  18161.511  5242.386  1.002
1|id[2, 2623]             0.307  0.636  -0.915    1.469      0.005    0.008  15578.990  5956.990  1.000
1|id[2, 2624]            -0.105  0.658  -1.354    1.071      0.005    0.008  16259.567  5655.972  1.001
1|id[2, 2626]            -0.457  0.619  -1.589    0.731      0.005    0.008  15731.400  6177.050  1.001
1|id[2, 2627]            -0.609  0.662  -1.871    0.616      0.005    0.009  17292.091  5372.010  1.002
1|id[2, 2628]            -0.658  0.664  -1.949    0.535      0.005    0.008  16206.008  6213.892  1.000
1|id[2, 2631]             0.775  0.597  -0.335    1.904      0.005    0.008  17284.449  5397.297  1.002
1|id[2, 2632]             0.938  0.594  -0.165    2.036      0.004    0.008  18246.822  5539.822  1.001
1|id[2, 2633]             0.358  0.647  -0.847    1.570      0.005    0.008  17849.028  5508.823  1.001
1|id[2, 2634]            -0.576  0.678  -1.800    0.723      0.005    0.008  17766.737  5845.007  1.000
1|id[2, 2635]            -0.462  0.688  -1.758    0.816      0.006    0.009  15830.309  5658.551  1.002
1|id[2, 2637]            -0.511  0.679  -1.860    0.702      0.006    0.008  14104.555  5725.001  1.000
1|id[2, 2647]            -0.413  0.611  -1.553    0.733      0.005    0.008  15598.637  5882.781  1.000
1|id[2, 2651]             0.118  0.625  -1.069    1.264      0.005    0.008  15127.797  5552.080  1.000
1|id[2, 2652]             0.618  0.613  -0.569    1.767      0.005    0.008  16628.554  6109.516  1.001
1|id[2, 2653]             0.389  0.615  -0.730    1.601      0.005    0.008  16799.479  5317.791  1.003
1|id[2, 2657]            -0.654  0.660  -1.884    0.593      0.005    0.009  16918.670  4980.315  1.001
1|id[2, 2658]            -0.519  0.609  -1.612    0.650      0.005    0.008  16461.420  5095.962  1.000
